467	until the moment where it decides to do	jusqu’au moment où elle décidera de
468	things that are not motivated only by	faire des choses non motivées uniquement par
469	your well-being. Right. Why would he do	ton bien‑être. Pourquoi ferait‑elle cela ?
470	that?	
471	>> Simply because, you know, maybe if I buy	>> Tout simplement parce que, si j’achète un
472	a BA ticket instead of an Emirates	billet BA plutôt qu’Emirates,
473	ticket, some agent is going to make more	un agent gagnera plus d’argent qu’un autre,
474	money than other agents and so on,	et ainsi de suite.
475	right? Uh and I wouldn't be able to even	Et je ne pourrais même plus m’en rendre compte,
476	catch it up if I hand over completely to	si je laisse tout à une IA.
477	an AI. Uh go go a step further. Huh?	Fais un pas de plus :
478	Think about a world where everyone	pense à un monde où presque tout le monde
479	almost everyone is on UBI. Okay.	sera sous revenu universel, d’accord ?
480	>> What's UBI?	>> Qu’est‑ce que le revenu universel ?
481	>> Universal basic income. I mean, think	>> Le revenu de base universel. Pense
482	about the economics, the E and face	à l’économie, le “E” de FACE RIPs.
483	rips. Think about the economics of a	Pense à l’économie d’un monde où
484	world where we're going to start to see	où l’on verra bientôt apparaître
485	a trillionaire	un trillionnaire
486	before 2030. I can guarantee you that	avant 2030. Je te garantis que
487	someone will be a trillionaire. I'm I'm	quelqu’un deviendra trillionnaire. Je
488	you know I think there are many	pense même qu’il en existe déjà
489	trillionaires in the world today or	il y en a déjà plusieurs dans le monde,
490	there we just don't know who they are.	on ne sait simplement pas qui ils sont.
491	But there will be a new Elon Musk or	Mais il y aura un nouveau Elon Musk ou
492	Larry Ellison that will become a	Larry Ellison qui deviendra
493	trillionaire because of AI investments,	trillionnaire grâce à ses investissements dans l’IA.
494	right? And and that trillionaire will	d’accord ? Et ce trillionnaire aura
495	have so much money to buy everything.	tellement d’argent qu’il pourra tout acheter.
496	There will be robots and AIs doing	Il y aura des robots et des IA qui feront
497	everything and humans will have no jobs.	tout, et les humains n’auront plus d’emploi.
498	I mean	Je veux dire…
499	>> Do you think that's a there's a real	>> Tu penses que c’est vraiment possible
500	possibility of job displacement over the	qu’autant d’emplois disparaissent
501	next 10 years? And the the rebuttal to	d’ici dix ans ? Et la réponse qu’on entend souvent,
502	that would be that there's going to be	c’est qu’il y aura de nouveaux métiers dans la tech.
503	new jobs created in technology.	
504	>> Absolute crap.	>> Absolument faux.
505	>> Really?	>> Vraiment ?
506	>> Of course.	>> Bien sûr.
507	>> How how can you be so sure?	>> Comment peux‑tu en être aussi sûr ?
508	>> Okay. So again, I am not sure about	>> D’accord. Encore une fois, je ne suis sûr de rien.
509	anything. So So let's just be very very	Donc soyons très clairs,
510	clear. It would be very arrogant. Okay.	il serait très arrogant
511	To assume that I know	de prétendre que je sais.
512	>> you just said it was crap.	>> Tu viens pourtant de dire que c’était n’importe quoi.
513	>> My my belief is it is 100% crap.	>> Ma conviction, c’est que c’est à 100% du pipeau.
514	>> Take a job like software developer.	>> Prenons un métier comme celui de développeur logiciel.
515	>> Yeah.	>> Oui.
516	>> Okay. Uh Emma.Love my my new	>> D’accord. Emma.Love, ma nouvelle
517	startup is me, Senad, another technical	start‑up, c’est moi, Senad, un autre ingénieur tech
518	engineer and a lot of AIS. Okay. That	et beaucoup d’IA. Cette
519	startup would have been 350 developers	start‑up aurait nécessité 350 développeurs
520	in the past.	autrefois.
521	>> I get that. Um but are you now hiring in	>> D’accord, mais embauches‑tu maintenant à
522	other roles because of that or or you	d’autres postes à cause de cela ? Ou bien,
523	know as is the case with the steam	comme avec la machine à vapeur,
524	engine? I can't remember the effect but	je ne me souviens plus du nom de l’effet, mais
525	there's you probably know that when	tu sais, quand
526	steam when coal became cheaper people	le charbon est devenu moins cher, les gens
527	were worried that the coal industry	se sont inquiétés pour l’industrie du charbon,
528	would go out of business but actually	mais en réalité,
529	what happened is people used more trains	on a utilisé davantage de trains,
530	so trains now were used for transport	donc pour le transport
531	and other things and leisure whereas	et même les loisirs, alors qu’avant
532	before they were just used for commu for	c’était juste pour le fret.
533	um cargo. Yeah. So there became more use	Donc, il y a eu plus d’usages,
534	cases and the coal industry exploded. So	et l’industrie du charbon a explosé. Alors
535	I'm wondering with technology, yeah,	je me demande si, avec la technologie,
536	software developers are going to maybe	oui, les développeurs auront peut‑être
537	not have as many jobs, but there	moins de travail, mais il y aura
538	everything's going to be software.	du logiciel partout.
539	>> Name me one.	>> Cite‑m’en un.
540	>> Name you one. What	>> T’en nommer un ? Quel…
541	>> job?	>> métier ?
542	>> Name you that's going to be created.	>> Dis‑moi un métier qui serait créé.
543	>> Yeah. One job that cannot be done by an	>> Oui. Un travail qu’une IA ne peut pas faire.
544	AI.	>> …
545	>> Yeah.	>> Oui.
546	>> Or a robot.	>> Ou un robot.
547	>> My girlfriend's breath work retreat	>> L’entreprise de retraites “breathwork” de ma copine,
548	business where she takes groups of women	où elle emmène des groupes de femmes
549	around the world. Her company is called	aux quatre coins du monde. Sa société s’appelle
550	Barley Breathwork. And there's going to	Barley Breathwork. Et il va y avoir
551	be a greater demand for connection,	une demande croissante de connexion,
552	human connection.	de lien humain.
553	>> Correct. Keep going.	>> Exact. Continue.
554	>> So there's going to be more people doing	>> Donc, il y aura plus de gens qui organiseront
555	community events in real life festivals.	des événements communautaires, des festivals réels.
556	I think we're going to see a huge surge	Je pense qu’on verra une grande montée
557	in things like	des activités comme
558	>> everything that has to do with human	>> tout ce qui touche à la connexion
559	connection.	humaine.
560	>> Yeah,	>> Oui.
561	>> correct. I'm totally in with that. Okay.	>> Exactement. Je suis entièrement d’accord. OK.
562	What's the percentage of that versus	Mais quel pourcentage cela représente‑t‑il
563	accountant?	face aux comptables ?
564	>> It's a much smaller percentage for sure	>> Une part bien plus faible, c’est sûr,
565	in terms of white collar jobs.	en ce qui concerne les emplois de bureau.
566	>> Now, who does she sell to?	>> Bien. Et à qui vend‑elle ?
567	>> People with probably what? probably	>> À des gens qui ont… quoi ? Probablement
568	accountants or you know	des comptables, ou tu vois…
569	>> correct she she sells to people who earn	>> Exact. Elle vend à des gens qui gagnent
570	money from their jobs.	de l’argent grâce à leur travail.
571	>> Yeah.	>> Oui.
572	>> Okay. So you have two forces happening.	>> Donc, deux forces se produisent.
573	One force is there are clear jobs that	>>> D’un côté, il y a des métiers clairement
574	will be replaced. Video editor is going	remplacés. Le monteur vidéo va
575	to be replaced. Uh	être remplacé.
576	>> excuse me.	>> Excuse‑moi.
577	>> I love	>> J’adore
578	as as a matter of fact podcaster is	et d’ailleurs, les podcasteurs vont
579	going to be replaced.	être remplacés.
580	>> Thank you for coming on today Mo. It was	>> Merci d’être venu aujourd’hui, Mo. C’était
581	seeing you again.	top de te revoir.
582	But but but the truth is a lot so so you	Mais la vérité, c’est que beaucoup… tu vois,
583	see the best at any job will remain the	les meilleurs dans chaque métier resteront
584	best software developer the one that	les meilleurs : le développeur qui
585	really knows architecture knows	maîtrise vraiment l’architecture, la
586	technology and so on will stay for a	technologie, restera un temps, d’accord ?
587	while right and you know one of the	Et, tu sais, une des choses les plus
588	funniest things I interviewed Max	drôles : j’ai interviewé Max
589	Tedmar and Max was laughing out loud	Tedmar, et il riait aux éclats
590	saying CEOs are celebrating that they	en disant : « Les PDG se réjouissent car ils peuvent
591	can now get rid of people and have	se débarrasser du personnel, gagner en
